Entrez_ID,TCGA-09-1664-01,TCGA-61-2094-01,TCGA-25-1312-01,TCGA-13-1409-01,TCGA-24-1416-01,TCGA-29-1769-01,TCGA-13-1489-01,TCGA-13-1482-01,TCGA-13-1504-01,TCGA-13-1492-01,TCGA-36-2530-01,TCGA-25-2409-01,TCGA-13-1497-01,TCGA-61-1995-01,TCGA-13-2065-01,TCGA-61-1918-01,TCGA-61-2613-01,TCGA-23-1122-01,TCGA-24-1464-01,TCGA-25-1322-01,TCGA-24-1103-01,TCGA-24-2289-01,TCGA-13-1511-01,TCGA-24-1431-01,TCGA-36-1570-01,TCGA-13-1488-01,TCGA-24-1435-01,TCGA-30-1887-01,TCGA-23-1121-01,TCGA-24-1436-01,TCGA-13-2061-01,TCGA-36-2537-01,TCGA-24-1474-01,TCGA-13-1501-01,TCGA-24-1555-01,TCGA-24-1562-01,TCGA-25-1628-01,TCGA-24-1558-01,TCGA-29-1705-01,TCGA-24-1920-01,TCGA-30-1891-01,TCGA-61-2008-01,TCGA-24-1927-01,TCGA-36-2544-01,TCGA-24-2024-01,TCGA-29-1693-01,TCGA-13-1485-01,TCGA-24-2030-01,TCGA-29-1702-01,TCGA-24-2033-01,TCGA-24-2298-01,TCGA-24-1544-01,TCGA-61-1914-01,TCGA-25-1313-01,TCGA-29-1766-01,TCGA-24-2261-01,TCGA-25-1318-01,TCGA-36-2532-01,TCGA-13-2059-01,TCGA-25-2399-01,TCGA-29-1698-01,TCGA-29-1688-01,TCGA-13-1494-01,TCGA-13-1507-01,TCGA-29-1690-01,TCGA-25-1631-01,TCGA-13-1500-01,TCGA-29-1696-01,TCGA-29-1771-01,TCGA-13-2066-01,TCGA-29-1711-01,TCGA-13-1483-01,TCGA-24-1422-01,TCGA-29-1763-01,TCGA-25-2397-01,TCGA-29-2427-01,TCGA-29-1785-01,TCGA-61-2088-01,TCGA-25-1623-01,TCGA-36-1577-01,TCGA-29-1768-01,TCGA-36-1569-01,TCGA-36-2534-01,TCGA-36-2549-01,TCGA-36-2547-01,TCGA-36-1578-01,TCGA-36-2542-01,TCGA-59-2351-01,TCGA-24-2290-01,TCGA-59-2348-01,TCGA-59-2352-01,TCGA-61-1915-01,TCGA-24-1565-01,TCGA-59-2372-01,TCGA-24-1548-01,TCGA-29-1762-01,TCGA-61-1727-01,TCGA-25-1323-01,TCGA-36-1580-01,TCGA-61-1741-01,TCGA-61-1911-01,TCGA-13-1404-01,TCGA-61-1907-01,TCGA-25-1329-01,TCGA-24-1557-01,TCGA-61-1910-01,TCGA-29-1770-01,TCGA-13-1410-01,TCGA-61-2087-01,TCGA-29-2431-01,TCGA-61-1724-01,TCGA-29-1710-01,TCGA-36-1571-01,TCGA-24-1553-01,TCGA-13-1487-01,TCGA-25-2396-01,TCGA-36-2545-01,TCGA-25-2404-01,TCGA-24-1430-01,TCGA-29-1697-01,TCGA-13-2060-01
26146,0.9023,-0.4208,0.3916,0.0219,0.7395,-0.0999,,,,-0.0943,-0.2846,-0.1068,-0.1292,-0.2131,,,,0.4066,0.1624,-0.1142,0.2721,-0.2788,-0.0946,-0.1222,-0.0825,-0.4832,-0.2024,-0.1954,-0.0677,0.0925,-0.0868,0.0432,0.5147,-0.4216,-0.5369,-0.312,-0.232,,,0.1671,-0.3679,0.2105,0.3771,0.1461,0.3147,-0.005,0.2763,-0.6993,-0.3259,-0.3856,-0.207,0.5574,0.0759,-0.3351,-0.0992,-0.2392,-0.1401,-0.0494,0.3302,-0.1355,-0.0129,,,,0.2263,-0.0973,-0.3389,0.1049,0.648,-0.116,-0.4968,-0.9654,0.1009,,,,,,,-0.1307,0.4541,0.4494,0.7991,-0.0697,0.9031,0.5166,0.1255,-0.3156,-0.6114,-0.4129,0.0175,0.1657,0.2908,0.1772,0.284,-0.1701,0.2698,0.3815,0.0491,,,,-0.2475,-0.1655,0.063,-0.8707,-0.5587,-0.3712,-0.1423,-0.3025,0.0236,-0.1376,0.6003,-0.1207,-0.0283,0.9171,0.1093,0.4577,-0.373,0.2405,0.0369
80342,,,,,,,-0.1573,0.3329,0.6567,,,,,,0.2702,-0.0064,0.9547,0.2658,0.2873,-0.2005,,,,0.5676,-0.0924,1.1884,,,,,,,,,0.0503,-0.0262,0.5816,,,0.0918,-0.0525,-0.3626,,,,,,,,,-0.1708,-0.0794,-0.0873,0.0048,0.1258,0.1688,,,,0.0386,-0.1902,-0.0963,-0.4546,-0.2736,-0.0836,-0.4641,0.2578,,,,,,,-0.1051,-0.3017,0.5345,0.509,-0.6615,1.4165,0.0238,0.5834,0.2818,,,,,,,,,0.0529,0.8435,0.3324,,,,1.3046,-0.5441,0.3519,-0.2185,0.3832,-0.1751,0.4805,-0.1135,-0.2956,-0.2983,0.0586,0.4004,,,,,,0.1266,-0.1579,,,-0.0612,0.4475,-0.3951,0.5737
9618,0.0934,-0.2198,1.8543,,,,-0.8334,-0.4443,-0.6485,,,,,,,,,,,,-0.3231,-0.4088,0.6004,1.6868,-0.2141,-0.584,-0.4364,-0.324,-0.707,0.1343,-0.0579,-0.6028,,,-0.4039,-0.2085,-0.2326,,,0.0919,-0.6271,-0.0675,,,-0.7271,0.2722,-0.3396,,,,0.1544,-1.0694,-0.5594,0.2438,-0.099,-0.0527,-0.1305,0.356,0.3804,-0.8211,-0.18,-0.9361,-0.6342,-0.1292,,,,-0.0101,-0.2546,-0.2563,0.4151,-0.158,-0.2905,-0.4459,-0.0456,-0.7362,-0.8991,0.3838,0.5538,,,,-0.6122,-0.6864,-0.3615,-0.4282,-0.9593,,,,,,,,,,,,,,,,-0.4395,-0.2101,-0.169,,,,-0.4481,-0.5103,-0.1208,,,1.6547,-0.0517,-0.7622,-0.963,-0.2209,-0.326,-0.3916,0.2792
7188,0.1734,0.1393,-0.235,,,,,,,,,,-0.0507,1.0153,-0.0426,-0.2976,0.1814,-0.0335,0.0598,-0.0222,,,,0.6041,0.628,0.3273,,,,,,,,,-0.1414,-0.0503,0.059,,,-1.0617,-0.0713,-0.8983,,,0.2412,0.1924,-0.1337,-1.2007,0.3973,-0.0831,-0.3284,0.4869,-0.9429,,,,,,,0.0704,0.1521,,,,,,,,,,,,,-0.087,0.4072,-0.2162,-0.0744,0.1388,1.1746,-0.001,0.0549,0.1307,,,,,,0.5606,-0.1802,0.1808,0.5215,-0.2869,0.2952,0.2793,0.0939,0.8353,,,,-0.0427,0.6178,0.7499,-0.4006,-0.3724,-0.1406,-0.488,-0.2935,0.1858,0.3748,-0.2276,0.0828,-0.2707,0.3591,1.0772,0.1407,,,,,0.0772,-0.1844
7189,0.3044,-0.0474,0.4438,-0.1703,0.1464,-0.1958,-0.0237,-0.1517,-0.0348,0.0151,0.0395,0.1373,0.284,-0.0729,-0.4376,0.0933,-0.0553,0.0417,0.0977,0.0709,-0.0237,-0.2741,0.105,0.0688,0.1535,0.0631,0.5444,-0.0915,0.3239,-0.5438,0.2038,-0.1374,-0.427,-0.0775,-0.3235,-0.7158,-0.4762,0.0004,-0.0534,-0.2293,0.0707,0.5107,0.1634,0.06,0.1098,0.2289,0.137,0.7416,-0.1302,0.1465,0.179,-0.055,0.2431,0.1491,-0.147,0.0542,-0.1654,0.1123,-0.4702,0.0737,-0.4046,0.4404,0.0732,-0.04,0.3285,-0.3142,-0.2005,0.0827,-0.1466,0.6762,-0.1132,0.0011,0.0378,-0.0104,0.0548,0.1438,0.4128,-0.0798,0.5621,0.0866,0.0674,-0.2287,-0.0937,0.0027,-0.002,0.2896,0.0937,0.0299,0.0521,0.3678,0.0794,0.1059,-0.1592,-0.2412,-0.3113,-0.1042,0.3391,-0.2522,-0.1473,0.1099,-0.0646,-0.2067,-0.1564,-0.286,0.3496,0.0029,-0.067,0.1873,0.259,0.3209,0.1669,0.1637,-0.164,-0.1115,-0.2184,,,0.0249,-0.341,0.314,-0.1076
84231,,,,0.0309,0.1219,-0.5789,,,,0.4907,-0.0795,-0.0412,,,,,,0.4178,-0.0763,-0.0592,-0.0935,-0.6572,0.2777,0.2349,-0.1957,0.2352,0.0299,0.3298,0.9349,,,,0.7669,0.2281,-0.1583,-0.4009,-0.2785,,,,,,,,,,,-0.5281,-0.4193,0.2305,,,,0.7126,-0.1148,-0.0987,,,,,,,,,,,,,,,,,,0.0692,0.1452,0.2134,,,,,,,-0.0218,-0.0008,0.2186,-0.0575,0.0687,,,,0.269,0.5771,0.0823,,,,0.4778,0.4051,0.5374,0.3429,-0.289,-0.3972,-0.1696,-0.5274,0.1669,,,,,,,0.2427,-0.19,0.0199,0.1531,,,0.2413,0.0783,-0.1734,0.3856
10906,0.0239,0.1394,0.1713,-0.3333,-0.6502,-0.1761,-0.4997,0.0137,-0.4725,0.1258,0.1776,-0.1089,0.7863,0.064,0.2929,0.1476,0.2539,0.0349,0.0117,0.3384,0.1321,0.0073,-0.0871,-0.0864,0.1249,0.3486,0.1545,0.238,0.0703,0.1206,0.2283,-0.6959,,,0.234,-0.0957,-0.1954,0.115,-0.3481,,,,0.0511,-0.1335,-0.3631,-0.3819,-0.0662,0.0383,-0.1227,-0.1692,-0.0586,0.2812,0.0319,-0.0967,0.104,-0.0094,-0.134,0.0815,-0.6492,0.0517,-0.185,0.0187,0.1328,-0.1376,,,,-0.157,-0.2606,0.3107,-0.4829,-0.3559,-0.2902,,,,0.1627,-0.0471,0.7353,0.0394,0.4094,-0.3063,-0.2843,-0.0558,-0.1343,-0.5456,0.0967,-0.1579,-0.2428,0.0677,0.4998,-0.0487,0.1572,-0.0235,0.4494,0.3866,0.0233,0.0224,-0.1093,0.0407,-0.0738,-0.4089,0.1169,-0.146,-0.2135,0.1555,-0.1636,0.0353,0.2794,0.0376,0.0113,0.1322,0.2488,-0.1085,0.0389,-0.0401,0.2952,0.1331,0.0518,0.4156,0.053
23471,-0.0105,0.7919,0.5126,-0.0714,0.0994,0.0994,-0.1318,-0.1043,-0.0149,-0.1533,-0.1204,0.5404,0.0544,-0.3492,0.3002,-0.1038,0.1784,-0.0633,0.0631,-0.1762,0.4701,0.2566,0.0301,-0.6136,0.1713,0.2809,0.1519,0.2639,0.1058,0.4917,-0.196,0.0444,-0.6326,-0.0323,0.0109,-0.0825,-0.1206,-0.0803,-0.1157,0.069,0.1238,-0.0304,-0.0134,0.5696,-0.1674,-0.01,1.1398,-0.4438,-0.3236,0.1529,-0.2862,0.0857,0.1283,0.4863,-0.0394,-0.0729,0.2887,-0.1498,0.0234,-0.0989,-0.3898,-0.1954,0.2218,0.2248,0.6092,0.2192,0.1049,0.6848,0.3145,-0.1716,-0.1364,-0.1416,0.3227,-0.132,0.2169,0.4091,0.2426,0.4625,-0.7573,-0.0423,0.5861,0.1067,-0.3568,0.8119,-0.3516,-0.4452,0.1096,1.0869,0.3839,0.6241,0.1255,-0.2025,-0.2874,-0.2181,-0.329,-0.0137,0.3812,0.303,0.4078,0.0888,0.6706,0.0609,-0.0368,0.1738,-0.0021,-0.1512,-0.2223,0.0181,-0.0581,-0.2566,1.1653,0.3267,0.2645,0.0541,-0.2641,-0.1992,0.0125,0.1085,-0.0957,-0.2025,0.0509
10131,0.1176,-0.5626,-0.289,-0.0171,0.4904,-0.0137,-0.024,-0.0257,-0.5014,-0.0059,0.3823,0.1673,-0.1677,-0.1288,-0.0481,0.3207,-0.5393,-0.487,0.6556,-0.2255,0.3513,0.5549,-0.2219,-0.1187,-0.0709,-0.9786,-0.3813,-0.2487,0.2323,0.2055,-0.5002,0.0294,0.4483,-0.2277,0.8022,-0.1027,-0.2914,-0.7335,-0.0916,0.1325,0.4077,-0.0147,-0.1,-0.0876,0.3021,-0.075,-0.0414,-0.113,-0.2284,0.9873,0.4776,0.1909,-0.4513,-0.4075,-0.1914,-0.0624,0.0124,-0.3215,0.2629,0.0994,-0.2724,0.0189,-0.6198,-0.3635,-0.4713,0.2194,-0.4146,0.1681,0.453,-0.3531,-0.884,0.2472,-0.5864,0.0839,-0.2404,-0.1139,-0.5698,-0.3909,-0.6129,0.2439,-0.577,0.1223,0.2322,0.3987,0.4953,0.7069,0.4324,-0.0358,-0.0088,-0.153,-0.2455,0.6011,0.4051,0.4563,-0.1199,-0.3342,0.3105,0.0681,0.2107,0.0215,-0.1441,0.4159,-0.1595,0.0211,0.2428,0.3113,-0.0809,-0.8742,0.2864,-0.203,-0.4257,-0.1481,-0.0029,-0.3296,0.0482,0.2955,0.0172,-0.2326,-0.4103,-0.0697,0.1296
58485,-0.2295,-0.1658,-0.3292,-0.3947,-0.2475,-0.1682,-0.0465,0.0076,0.4322,-0.2827,-0.1077,-0.0675,0.0351,-0.7813,0.1921,0.3134,-0.0547,-0.0091,0.0173,0.1014,0.248,0.2591,0.3892,0.029,0.0645,0.2247,0.3938,-0.134,-0.4144,0.0322,0.1433,-0.1051,-0.0125,0.0253,-0.2581,-0.154,0.0004,,,0.1078,0.0461,0.0753,0.3051,-0.1851,0.1142,0.1823,0.1606,0.5102,-0.0249,-0.043,-0.119,-0.3136,-0.1487,0.0559,0.146,0.0813,-0.3978,-0.0779,-0.2911,-0.0579,-0.0672,-0.0153,0.0,-0.0011,-0.1066,-0.2925,0.0016,,,,0.1383,-0.0904,0.178,-0.0538,-0.0545,-0.2146,0.3499,0.0678,0.6856,0.1793,0.0385,-0.1156,-0.2472,-0.1796,-0.3202,-0.1412,-0.121,0.6313,-0.0426,0.0785,0.0565,0.2479,0.3745,-0.2002,-0.2307,-0.0219,-0.1656,-0.0074,0.2163,0.1276,-0.1166,-0.2364,0.085,-0.0867,-0.0166,-0.1938,-0.1866,-0.1399,-0.1734,-0.0779,0.0663,0.0798,-0.083,-0.4629,-0.0217,0.0567,-0.0976,-0.0328,0.0252,0.878,0.3659
7109,-0.0369,0.1618,-0.1451,-0.0701,0.2315,-0.0361,-0.0982,0.2468,0.51,0.3451,0.2418,0.5463,0.0185,0.3392,0.0021,0.026,-0.0377,0.0858,-0.1232,-0.0933,0.5432,0.1192,0.2508,-0.0261,0.3232,0.15,0.4672,0.0469,-0.266,-0.0284,-0.1959,-0.3269,,,-0.1351,0.0281,0.0002,,,0.0305,-0.0383,-0.2957,-0.118,-0.106,0.0657,-0.1205,-0.0615,0.7039,-0.2365,-0.1572,-0.0626,-0.0292,0.0774,0.0579,-0.1641,0.0168,0.1751,-0.2008,-0.155,0.005,0.2257,0.0007,-0.078,-0.5955,0.1899,-0.0593,0.0863,-0.0472,0.0417,0.2788,-0.2145,0.0172,-0.0623,0.0187,0.1589,0.1855,0.0253,0.3171,-0.3202,-0.1483,0.1569,0.1166,0.0913,-0.0125,-0.1844,-0.0016,0.0626,0.1704,-0.2673,0.0514,-0.1713,0.2566,0.1329,0.0588,-0.5254,0.1624,0.1392,0.0103,-0.0165,0.0561,0.0434,-0.0661,0.0297,0.1396,0.0561,0.0388,-0.1056,0.03,-0.0381,0.0975,0.0935,0.0467,0.1995,-0.1071,0.1158,-0.1324,0.0628,-0.2505,-0.0737,0.1512,0.1641
60684,-0.2028,-0.0514,-0.0166,-0.3143,-0.2799,0.0483,-0.0545,-0.1467,0.5338,0.0569,-0.3748,-0.4721,0.0126,-0.0324,0.0914,0.0383,0.4723,0.1017,0.2217,-0.1123,-0.021,0.5066,-0.097,0.2261,-0.0068,0.0324,0.3624,0.0975,0.1159,-0.2817,0.0591,0.0536,-0.0338,0.2419,-0.0492,-0.0186,0.2035,,,-0.2353,-0.1839,0.1319,-0.2031,-0.0931,-0.0051,0.0287,0.0763,0.3126,0.0172,0.0455,-0.081,-0.0303,0.1893,0.2226,0.2081,0.1569,0.0256,-0.3207,-0.0152,0.2571,0.1902,0.0758,0.1136,0.344,0.4019,-0.0162,0.2796,-0.1438,0.2385,-0.2708,0.0482,0.1232,0.2473,0.2622,0.2705,0.1912,0.1893,0.1704,0.4339,0.3717,0.1709,0.0632,0.0725,0.0283,0.1146,-0.1393,-0.36,0.2508,0.2298,0.0357,0.1097,0.2598,0.119,-0.5016,-0.3703,0.2551,0.1388,0.1153,-0.039,0.2064,-0.0236,0.0334,-0.0885,0.0256,-0.0158,-0.2707,-0.0158,0.317,0.3257,-0.1937,0.1899,0.3563,0.277,-0.3267,-0.0284,0.029,-0.2145,0.199,0.1688,0.1142,0.518
51112,0.0604,-0.1316,-0.1019,-0.2458,-0.0589,0.046,-0.2524,-0.025,0.206,0.3091,-0.1681,-0.3157,0.2582,0.1986,-0.1152,-0.0093,-0.0552,-0.0538,0.0418,-0.0078,-0.2331,0.3083,0.0096,0.0582,-0.0377,0.0438,0.376,0.0821,-0.0176,-0.0571,0.0081,-0.0001,0.1961,0.2026,-0.0078,-0.0054,0.1567,-0.1396,0.2302,-0.056,-0.0019,-0.0558,-0.2108,0.0991,0.0735,0.1497,0.1179,0.428,0.0814,0.0697,-0.1547,0.0071,0.163,-0.022,-0.0178,-0.0351,0.0657,-0.0731,0.0985,0.0522,0.2932,-0.0759,0.0445,0.4449,0.2394,0.1297,0.4154,-0.3855,0.2935,-0.2681,0.0709,-0.0028,0.145,-0.127,-0.0288,0.0779,0.1583,0.0106,0.0251,-0.0492,0.3009,-0.027,0.3032,0.1716,-0.0301,-0.0578,-0.1071,0.3104,0.1395,0.0996,-0.0368,0.1668,0.2439,-0.3412,-0.1992,-0.1873,0.3292,0.2663,0.0854,0.0221,0.0428,0.0113,-0.0034,-0.1756,-0.1464,-0.1065,-0.0102,0.2172,-0.0852,-0.2419,-0.0963,0.3163,0.368,-0.2219,0.0452,-0.0017,-0.1879,-0.116,0.1892,0.232,0.434
80006,-0.0344,-0.3177,-0.2926,-0.2911,-0.1041,-0.0367,0.3304,0.2322,0.6238,0.2316,0.0956,-0.3009,-0.0101,0.0989,,,,-0.277,-0.2399,-0.3015,-0.2264,0.1182,0.1705,0.0394,-0.1284,0.009,0.3559,-0.0365,0.0515,-0.0117,0.1458,0.3656,-0.5468,0.3783,-0.1785,-0.3875,0.0676,,,-0.5104,-0.315,-0.1172,,,0.0625,0.2273,0.1608,0.2793,0.0359,0.0462,-0.3431,-0.3127,-0.0229,0.2331,0.1873,-0.1756,0.0623,-0.1274,-0.0691,0.1603,0.0983,-0.0749,0.1625,0.3225,-0.1917,-0.2075,0.0023,,,,-0.0469,-0.1327,0.0233,-0.0004,0.3099,-0.2908,-0.2019,-0.1034,0.1551,0.1254,-0.0019,-0.2601,0.0906,0.1651,0.0494,-0.2555,-0.1977,-0.545,-0.0672,0.034,-0.0686,0.2005,0.4303,-0.3951,-0.3915,-0.2877,-0.1279,-0.2106,-0.271,-0.2526,-0.2229,-0.0753,0.0305,-0.0239,-0.0198,-0.0277,-0.1767,0.423,0.1023,-0.9625,-0.027,0.0495,0.1539,-0.2356,0.032,0.2672,0.0543,0.0232,0.0872,-0.1438,0.4662
6399,-0.1905,0.5524,0.1426,0.5813,-0.0703,-0.0305,,,,0.2544,-0.2011,0.1873,0.1925,0.1563,,,,,,,0.3897,0.4411,0.0741,0.6001,0.2196,0.2403,0.4889,0.1124,-0.4547,0.0767,0.2347,-0.2707,0.4119,0.2918,-0.1119,-0.1602,-0.3189,,,0.2784,0.0774,0.0868,0.1321,-0.2273,0.1783,0.3777,0.1649,0.7395,-0.1175,-0.033,0.1914,0.0474,0.3569,0.1853,0.252,0.0437,-0.1133,-0.4535,0.2496,0.0534,0.4515,,,,0.214,-0.0648,0.5317,,,,-0.2185,,0.1054,-0.0997,0.439,0.2499,,,,0.3116,0.4357,-0.0932,,,,,,-0.3004,0.0895,0.4911,0.4304,0.3205,0.2832,,,,,,,0.6871,0.0122,0.2144,0.4427,-0.0608,0.6761,,,,0.3722,0.0721,0.3091,0.5534,0.1622,-0.2114,-0.0087,-0.6293,-0.5188,0.1145,0.2379,-0.0896,0.3419
51693,-0.3207,0.2609,-0.1104,0.024,-0.0256,-0.0864,0.0192,0.149,0.4326,-0.0836,-0.3666,-0.3774,-0.1128,0.1519,-0.1038,0.2963,0.1671,0.0658,-0.0645,0.0807,0.3137,0.1412,0.0064,-0.0098,0.0291,0.1276,0.1222,-0.1235,-0.2617,0.1618,0.2709,0.3663,0.169,0.3677,0.1427,0.0443,0.194,-0.083,0.4411,0.0152,0.0573,-0.0766,-0.0039,-0.0222,0.0167,0.2113,0.0045,0.371,-0.1973,-0.2914,-0.1788,0.0169,0.0478,0.1841,0.0675,-0.1108,0.0157,-0.0635,0.0756,0.2271,0.2095,0.02,-0.017,0.0934,,,,0.1252,0.2056,0.1232,0.2627,0.0986,0.2707,-0.1556,0.4603,0.22,0.0228,-0.0285,-0.0201,-0.1871,0.0294,-0.0001,0.1556,0.2544,-0.0654,-0.0909,0.0481,0.0237,0.0808,0.3531,0.0136,0.4454,0.0493,-0.0744,-0.1826,0.126,0.0029,0.1705,-0.053,-0.105,-0.0784,-0.115,-0.0569,-0.215,-0.015,0.0428,0.1296,0.0656,0.359,0.0034,0.4196,0.3013,0.0186,-0.1965,-0.095,-0.097,0.0101,0.0682,0.0843,0.235,0.3024
27095,-0.0375,0.2517,-0.2261,-0.2548,-0.0572,0.095,-0.1652,-0.0444,0.4178,0.2556,-0.3508,0.1568,0.0923,0.2538,0.0434,0.071,-0.0631,0.086,0.1228,-0.0335,0.0673,0.2096,0.1793,0.3366,0.1467,0.3551,0.3731,0.0613,0.0933,0.0231,0.0803,0.0062,-0.1373,0.2839,-0.196,-0.318,-0.0143,0.3925,0.1733,-0.0185,-0.2777,-0.4727,0.3171,0.4408,0.0478,0.1751,-0.0064,0.5726,0.5058,0.0549,0.2907,-0.0071,0.3667,-0.0721,0.3157,0.1744,-0.2069,-0.3618,-0.0736,0.086,0.2427,0.2467,0.0402,0.1499,-0.0297,-0.2735,0.3373,-0.408,0.0044,-0.0904,0.0799,0.0126,-0.0729,-0.2547,0.4836,0.4566,0.024,-0.0194,0.4519,1.07,0.0197,-0.1053,0.1813,-0.0812,-0.0979,-0.1713,0.0282,-0.1627,0.3548,0.2026,-0.1096,0.0939,-0.3165,-0.0159,-0.1299,-0.0001,0.0219,-0.258,0.0926,0.1315,-0.0037,0.264,0.1331,-0.1245,0.0386,0.2384,0.07,-0.1075,0.2119,-0.0244,0.4039,0.0035,-0.2186,-0.3363,-0.0361,-0.085,-0.3433,-0.0347,0.0903,0.7248,0.6017
51399,-0.1008,0.452,0.0302,-0.3152,-0.1068,-0.0686,0.0005,0.0066,0.2706,0.243,-0.1949,-0.1675,-0.0604,0.0773,-0.1963,0.0372,0.1675,0.1962,0.0865,0.1016,0.4702,0.245,0.1049,-0.1018,0.3258,0.1584,0.4179,0.0481,-0.071,0.11,0.1565,0.0878,-0.336,0.09,0.0011,-0.1725,0.0531,,,-0.0244,0.0577,-0.2252,0.1168,0.289,-0.0292,0.2454,0.2049,0.3561,0.1567,-0.0242,0.2828,0.15,0.277,0.0297,0.4063,0.3009,0.1094,-0.1642,-0.075,0.2818,0.1928,0.2211,-0.0346,0.1088,0.1218,-0.0694,0.108,-0.3501,0.1368,-0.282,0.075,0.1737,-0.0523,-0.1559,0.2569,0.1505,0.0232,0.1274,-1.9716,0.3179,0.2038,-0.0504,0.1544,0.1321,-0.2776,-0.0302,-0.0849,0.2733,-0.1387,0.0607,0.0621,0.1916,-0.1165,-0.2599,-0.2215,0.0775,0.0973,-0.1346,0.2209,0.0594,0.025,0.1185,0.3017,0.0923,0.1932,-0.0145,0.1043,0.1929,0.1076,0.1732,0.4034,0.196,-0.0052,-0.0481,0.0267,-0.0513,-0.1412,0.0403,0.0302,0.8959,0.3404
126003,0.0187,0.3529,-0.0579,-0.2527,0.0797,0.0194,-0.3126,0.0391,0.2469,0.1008,-0.2,0.3996,0.2234,0.323,-0.0812,0.2384,0.1615,0.1344,0.08,-0.0762,0.2238,0.3382,0.1364,0.2146,0.6743,0.4089,0.2092,0.1901,0.106,-0.1012,0.3356,0.1131,0.0043,0.1405,-0.1544,-0.1228,0.0575,0.2747,0.0128,-0.0462,-0.1768,-0.2015,-0.0704,0.0128,0.01,0.1644,-0.1144,0.3222,0.0458,-0.3593,0.2264,-0.1997,0.1156,-0.1159,0.0813,-0.1763,0.0314,-0.3837,-0.2363,0.2198,0.468,0.3628,0.3223,0.1053,,,,-0.1291,-0.2102,0.1473,-0.0888,0.0352,-0.1045,-0.1687,0.0039,0.2017,0.0144,0.0141,-0.4414,-0.1434,0.2028,0.1767,0.2409,-0.0189,-0.1836,-0.3653,-0.3142,-0.108,0.0995,0.3157,-0.3245,-0.1328,-0.407,-0.2163,-0.2056,0.0109,0.064,-0.1726,0.0123,0.0885,-0.1062,0.0129,-0.0782,-0.0931,0.0354,-0.8094,-0.3407,0.1469,0.3155,0.1145,0.3078,-0.1595,0.1707,-0.3395,0.0146,0.0954,-0.3325,0.025,0.0442,0.2121,0.4396
122553,0.0255,0.1406,-0.2133,-0.102,0.0059,-0.0934,-0.0854,0.0245,0.1591,0.2939,-0.051,-0.1611,0.1519,0.1408,-0.1425,0.0247,0.5826,0.1502,0.2568,-0.0064,0.2181,0.203,0.2987,-0.1738,-0.2031,0.0894,0.3823,0.0918,-0.0056,0.058,-0.0861,-0.0488,0.0969,0.1026,0.1151,-0.014,0.0924,-0.075,-0.1185,0.0156,-0.1219,0.3265,0.1289,-0.0613,-0.131,0.1548,0.0607,0.6078,-0.1998,-0.0562,0.3297,-0.0836,-0.0223,0.0553,0.11,0.0277,0.0825,-0.0937,-0.1724,-0.0228,-0.2508,0.0191,0.1639,0.0423,,,,-0.1316,-0.1755,-0.1624,0.024,-0.0276,0.1577,-0.0188,0.0591,-0.0697,0.108,0.0844,-0.2126,-0.3831,-0.1091,0.0247,-0.0775,-0.0855,-0.1663,0.039,-0.0087,0.0061,0.0156,0.2178,0.154,-0.0463,-0.2336,-0.4925,-0.3452,0.1292,0.027,-0.1244,0.0551,-0.4503,-0.2275,-0.0529,-0.0659,-0.1971,-0.0444,-0.0592,-0.005,0.0344,0.0588,0.0905,0.548,-0.0935,-0.3631,-0.2003,-0.0923,0.1237,0.1879,-0.0544,0.0541,1.2803,0.4314
22878,-0.0117,0.1107,0.1194,-0.1675,-0.1714,0.0807,-0.0585,-0.1575,0.2201,0.0777,-0.226,-0.243,0.192,0.1304,-0.3301,-0.0301,0.1301,-0.0364,0.0884,-0.1897,-0.0966,0.2776,0.0284,0.0526,-0.0844,-0.0045,0.2582,0.0085,-0.2109,-0.1033,-0.0129,-0.085,0.1179,0.2422,-0.0326,-0.2562,0.0734,-0.1548,0.0469,-0.2491,-0.0476,0.0474,-0.1348,0.2024,0.0221,0.0039,-0.0515,0.3409,0.1989,0.0541,-0.0048,0.1106,0.1058,0.1054,0.0785,0.0169,0.1069,-0.0847,0.1287,0.0449,0.0617,-0.2632,0.0087,0.0734,0.2029,0.0221,0.2178,-0.191,-0.1106,-0.3675,0.0063,0.1375,0.2127,-0.1666,0.1644,0.0942,0.176,0.0137,0.5527,0.2195,0.3015,0.0528,0.1077,0.2191,0.3595,-0.2887,-0.2903,0.2511,0.1297,0.0956,-0.0556,0.2902,0.3098,-0.4845,-0.0445,-0.3028,-0.1662,-0.18,-0.1274,-0.0777,0.1195,-0.0712,0.033,-0.1638,-0.0074,-0.1409,-0.0826,0.0818,-0.2244,-0.4301,-0.3039,0.2461,0.1374,-0.0562,-0.0217,0.1087,-0.0076,0.0819,0.1903,-0.2886,0.4918
