Gene,Gene_HGNC,Sample,CNA,Protein
10437,IFI30,TCGA-29-1766-01,0,0.0996
10437,IFI30,TCGA-29-1768-01,0,0.7623
10437,IFI30,TCGA-29-1769-01,-1,-0.0078
10437,IFI30,TCGA-29-1770-01,1,0.1239
10437,IFI30,TCGA-29-1771-01,-1,-1.1383
10437,IFI30,TCGA-29-1785-01,1,0.2267
10437,IFI30,TCGA-29-2427-01,-1,0.4406
10437,IFI30,TCGA-29-2431-01,1,0.0734
10437,IFI30,TCGA-30-1887-01,0,0.2972
10437,IFI30,TCGA-30-1891-01,0,-0.1737
10437,IFI30,TCGA-36-1569-01,-1,-0.4452
10437,IFI30,TCGA-36-1570-01,-1,-0.1965
10437,IFI30,TCGA-36-1571-01,-1,-0.7636
10437,IFI30,TCGA-36-1577-01,0,-0.5758
10437,IFI30,TCGA-36-1578-01,1,0.0065
10437,IFI30,TCGA-36-1580-01,0,-0.0887
10437,IFI30,TCGA-36-2530-01,1,-0.1142
10437,IFI30,TCGA-36-2532-01,0,0.0437
10437,IFI30,TCGA-36-2534-01,1,0.0104
10437,IFI30,TCGA-36-2537-01,1,-0.5319
10437,IFI30,TCGA-36-2542-01,0,-0.0128
10437,IFI30,TCGA-36-2544-01,0,-0.1593
10437,IFI30,TCGA-36-2545-01,0,0.2448
10437,IFI30,TCGA-36-2547-01,1,-0.3488
10437,IFI30,TCGA-36-2549-01,0,0.3001
10437,IFI30,TCGA-59-2348-01,1,0.2057
10437,IFI30,TCGA-59-2351-01,1,0.5693
10437,IFI30,TCGA-59-2352-01,0,0.4771
10437,IFI30,TCGA-59-2372-01,-1,-0.5624
10437,IFI30,TCGA-61-1724-01,0,-0.2303
10437,IFI30,TCGA-61-1727-01,0,0.7925
10437,IFI30,TCGA-61-1741-01,1,-0.001
10437,IFI30,TCGA-61-1907-01,-1,0.2348
10437,IFI30,TCGA-61-1910-01,0,-0.7288
10437,IFI30,TCGA-61-1911-01,1,0.2791
10437,IFI30,TCGA-61-1914-01,1,0.2077
10437,IFI30,TCGA-61-1915-01,1,0.8374
10437,IFI30,TCGA-61-1918-01,1,0.0736
10437,IFI30,TCGA-61-1995-01,0,0.2904
10437,IFI30,TCGA-61-2008-01,0,-0.1028
10437,IFI30,TCGA-61-2087-01,1,0.4582
10437,IFI30,TCGA-61-2088-01,1,-0.2433
10437,IFI30,TCGA-61-2094-01,0,0.5552
10437,IFI30,TCGA-61-2613-01,0,0.7375
10450,PPIE,TCGA-09-1664-01,0,0.0622
10450,PPIE,TCGA-13-1404-01,1,0.1177
10450,PPIE,TCGA-13-1409-01,-1,-0.0775
10450,PPIE,TCGA-13-1410-01,1,-0.1674
10450,PPIE,TCGA-13-1482-01,1,-0.3045
10450,PPIE,TCGA-13-1483-01,0,0.0882
10450,PPIE,TCGA-13-1485-01,0,-0.5248
10450,PPIE,TCGA-13-1487-01,-1,-0.3477
10450,PPIE,TCGA-13-1488-01,0,-0.0617
10450,PPIE,TCGA-13-1489-01,-1,-0.0619
10450,PPIE,TCGA-13-1492-01,1,0.1709
10450,PPIE,TCGA-13-1494-01,0,0.093
10450,PPIE,TCGA-13-1497-01,1,0.1939
10450,PPIE,TCGA-13-1500-01,0,-0.415
10450,PPIE,TCGA-13-1501-01,0,-0.4595
10450,PPIE,TCGA-13-1504-01,1,0.3087
10450,PPIE,TCGA-13-1507-01,1,-0.2129
10450,PPIE,TCGA-13-1511-01,0,-0.5546
10450,PPIE,TCGA-13-2059-01,1,0.0134
10450,PPIE,TCGA-13-2060-01,2,0.5196
10450,PPIE,TCGA-13-2061-01,1,-0.0823
10450,PPIE,TCGA-13-2065-01,1,0.2241
10450,PPIE,TCGA-23-1121-01,1,-0.2311
10450,PPIE,TCGA-23-1122-01,1,-0.268
10450,PPIE,TCGA-24-1103-01,-1,-0.3134
10450,PPIE,TCGA-24-1416-01,0,-0.1181
10450,PPIE,TCGA-24-1422-01,2,0.0886
10450,PPIE,TCGA-24-1430-01,0,-0.4159
10450,PPIE,TCGA-24-1431-01,0,-0.051
10450,PPIE,TCGA-24-1435-01,1,0.0088
10450,PPIE,TCGA-24-1436-01,1,-0.3713
10450,PPIE,TCGA-24-1464-01,1,-0.2233
10450,PPIE,TCGA-24-1474-01,1,0.199
10450,PPIE,TCGA-24-1544-01,0,-0.1498
10450,PPIE,TCGA-24-1548-01,0,0.1874
10450,PPIE,TCGA-24-1553-01,0,-0.2228
10450,PPIE,TCGA-24-1555-01,0,0.1492
10450,PPIE,TCGA-24-1557-01,1,-0.1738
10450,PPIE,TCGA-24-1558-01,1,-0.4185
10450,PPIE,TCGA-24-1562-01,0,-0.2035
10450,PPIE,TCGA-24-1565-01,0,0.1588
10450,PPIE,TCGA-24-1920-01,1,0.0547
10450,PPIE,TCGA-24-1927-01,0,-0.0265
10450,PPIE,TCGA-24-2024-01,-1,-0.4132
10450,PPIE,TCGA-24-2030-01,1,-0.0084
10450,PPIE,TCGA-24-2033-01,1,0.0274
10450,PPIE,TCGA-24-2261-01,0,0.0841
10450,PPIE,TCGA-24-2289-01,0,-0.351
10450,PPIE,TCGA-24-2290-01,1,0.2033
10450,PPIE,TCGA-24-2298-01,1,0.0344
10450,PPIE,TCGA-25-1312-01,1,0.2776
10450,PPIE,TCGA-25-1313-01,2,0.0818
10450,PPIE,TCGA-25-1318-01,0,-0.2202
10450,PPIE,TCGA-25-1322-01,0,-0.1235
10450,PPIE,TCGA-25-1323-01,-1,-0.1088
10450,PPIE,TCGA-25-1329-01,1,-0.1112
10450,PPIE,TCGA-25-1623-01,1,-0.3471
10450,PPIE,TCGA-25-1628-01,1,-0.1551
10450,PPIE,TCGA-25-1631-01,0,-0.1023
10450,PPIE,TCGA-25-2396-01,-1,0.1003
10450,PPIE,TCGA-25-2397-01,1,0.2417
10450,PPIE,TCGA-25-2399-01,0,-0.3898
10450,PPIE,TCGA-25-2404-01,0,-0.3311
10450,PPIE,TCGA-29-1688-01,0,-0.3405
10450,PPIE,TCGA-29-1690-01,-2,-0.579
10450,PPIE,TCGA-29-1693-01,1,-0.3777
10450,PPIE,TCGA-29-1696-01,0,0.1292
10450,PPIE,TCGA-29-1697-01,0,0.0202
10450,PPIE,TCGA-29-1698-01,2,0.7613
10450,PPIE,TCGA-29-1702-01,2,0.7394
10450,PPIE,TCGA-29-1705-01,-1,0.1386
10450,PPIE,TCGA-29-1710-01,1,-0.1806
10450,PPIE,TCGA-29-1711-01,0,0.2525
10450,PPIE,TCGA-29-1762-01,0,0.1642
10450,PPIE,TCGA-29-1763-01,-1,-0.1923
10450,PPIE,TCGA-29-1766-01,1,0.1784
10450,PPIE,TCGA-29-1768-01,0,-0.0966
10450,PPIE,TCGA-29-1769-01,0,0.0637
10450,PPIE,TCGA-29-1770-01,1,-0.1363
10450,PPIE,TCGA-29-1771-01,2,-0.4664
10450,PPIE,TCGA-29-1785-01,1,-0.0703
10450,PPIE,TCGA-29-2427-01,0,-0.2274
10450,PPIE,TCGA-29-2431-01,1,0.4148
10450,PPIE,TCGA-30-1887-01,1,-0.2573
10450,PPIE,TCGA-30-1891-01,1,0.1137
10450,PPIE,TCGA-36-1569-01,-1,0.0938
10450,PPIE,TCGA-36-1570-01,0,-0.2291
10450,PPIE,TCGA-36-1571-01,0,-0.3649
10450,PPIE,TCGA-36-1577-01,2,0.6031
10450,PPIE,TCGA-36-1578-01,1,0.0535
10450,PPIE,TCGA-36-1580-01,2,0.4571
10450,PPIE,TCGA-36-2530-01,-1,-0.381
10450,PPIE,TCGA-36-2532-01,0,-0.0038
10450,PPIE,TCGA-36-2534-01,0,-0.2347
10450,PPIE,TCGA-36-2537-01,0,0.0295
10450,PPIE,TCGA-36-2542-01,0,-0.0908
10450,PPIE,TCGA-36-2544-01,2,-0.025
10450,PPIE,TCGA-36-2545-01,0,-0.2779
10450,PPIE,TCGA-36-2547-01,1,0.3489
10450,PPIE,TCGA-36-2549-01,2,-0.2416
10450,PPIE,TCGA-59-2348-01,1,-0.0398
10450,PPIE,TCGA-59-2351-01,1,-0.3788
10450,PPIE,TCGA-59-2352-01,2,1.2628
10450,PPIE,TCGA-59-2372-01,2,0.5509
10450,PPIE,TCGA-61-1724-01,2,0.616
10450,PPIE,TCGA-61-1727-01,1,-0.054
10450,PPIE,TCGA-61-1741-01,1,0.1517
10450,PPIE,TCGA-61-1907-01,1,0.3763
10450,PPIE,TCGA-61-1910-01,0,0.0826
10450,PPIE,TCGA-61-1911-01,0,-0.2243
10450,PPIE,TCGA-61-1914-01,1,-0.1852
10450,PPIE,TCGA-61-1915-01,2,0.3609
10450,PPIE,TCGA-61-1918-01,2,0.4759
10450,PPIE,TCGA-61-1995-01,0,-0.1389
10450,PPIE,TCGA-61-2008-01,0,-0.1829
10450,PPIE,TCGA-61-2087-01,0,-0.0117
10450,PPIE,TCGA-61-2088-01,1,0.128
10450,PPIE,TCGA-61-2094-01,0,-0.2511
10450,PPIE,TCGA-61-2613-01,0,-0.1143
10455,ECI2,TCGA-09-1664-01,0,-0.2414
10455,ECI2,TCGA-13-1404-01,1,0.2631
10455,ECI2,TCGA-13-1409-01,1,-0.0979
10455,ECI2,TCGA-13-1410-01,-1,-0.6099
10455,ECI2,TCGA-13-1482-01,0,-0.2234
10455,ECI2,TCGA-13-1483-01,2,0.1937
10455,ECI2,TCGA-13-1485-01,0,-0.2982
10455,ECI2,TCGA-13-1487-01,1,0.0358
10455,ECI2,TCGA-13-1488-01,1,-0.2125
10455,ECI2,TCGA-13-1489-01,-1,-0.3803
10455,ECI2,TCGA-13-1492-01,0,0.5334
10455,ECI2,TCGA-13-1494-01,1,0.0074
10455,ECI2,TCGA-13-1497-01,2,0.0845
10455,ECI2,TCGA-13-1500-01,0,-0.2406
10455,ECI2,TCGA-13-1501-01,0,-0.1794
10455,ECI2,TCGA-13-1504-01,0,-0.3445
10455,ECI2,TCGA-13-1507-01,0,-0.5227
10455,ECI2,TCGA-13-1511-01,0,0.0621
10455,ECI2,TCGA-13-2059-01,-1,-0.6167
10455,ECI2,TCGA-13-2060-01,1,0.23
10455,ECI2,TCGA-13-2061-01,2,0.217
10455,ECI2,TCGA-13-2065-01,2,0.2176
10455,ECI2,TCGA-23-1121-01,2,0.1044
10455,ECI2,TCGA-23-1122-01,1,0.101
10455,ECI2,TCGA-24-1103-01,-1,-0.264
10455,ECI2,TCGA-24-1416-01,-1,-0.1937
10455,ECI2,TCGA-24-1422-01,0,-0.1276
10455,ECI2,TCGA-24-1430-01,0,-0.2837
10455,ECI2,TCGA-24-1431-01,0,-1.1732
10455,ECI2,TCGA-24-1435-01,1,-0.0976
10455,ECI2,TCGA-24-1436-01,-1,-0.083
10455,ECI2,TCGA-24-1464-01,1,0.1569
10455,ECI2,TCGA-24-1474-01,1,0.2655
10455,ECI2,TCGA-24-1544-01,0,0.7293
10455,ECI2,TCGA-24-1548-01,0,0.3921
10455,ECI2,TCGA-24-1553-01,1,-0.1701
10455,ECI2,TCGA-24-1555-01,1,0.9478
10455,ECI2,TCGA-24-1557-01,1,0.1061
10455,ECI2,TCGA-24-1558-01,1,-0.3564
10455,ECI2,TCGA-24-1562-01,0,-0.2472
10455,ECI2,TCGA-24-1565-01,0,0.6494
10455,ECI2,TCGA-24-1920-01,1,-0.0398
10455,ECI2,TCGA-24-1927-01,1,-0.0461
10455,ECI2,TCGA-24-2024-01,0,0.0337
10455,ECI2,TCGA-24-2030-01,1,0.531
10455,ECI2,TCGA-24-2033-01,1,-0.144
10455,ECI2,TCGA-24-2261-01,1,0.2994
10455,ECI2,TCGA-24-2289-01,2,0.0917
10455,ECI2,TCGA-24-2290-01,1,-0.0936
10455,ECI2,TCGA-24-2298-01,-1,-0.2726
10455,ECI2,TCGA-25-1312-01,1,-0.0328
10455,ECI2,TCGA-25-1313-01,2,-0.1664
10455,ECI2,TCGA-25-1318-01,1,-0.0593
10455,ECI2,TCGA-25-1322-01,-1,0.1473
10455,ECI2,TCGA-25-1323-01,1,-0.2423
10455,ECI2,TCGA-25-1329-01,-1,-0.4582
10455,ECI2,TCGA-25-1623-01,0,-0.4079
10455,ECI2,TCGA-25-1628-01,-1,-0.2814
10455,ECI2,TCGA-25-1631-01,0,-0.0998
10455,ECI2,TCGA-25-2396-01,-1,-0.0781
10455,ECI2,TCGA-25-2397-01,1,0.46
10455,ECI2,TCGA-25-2399-01,-1,-0.1873
10455,ECI2,TCGA-25-2404-01,1,0.1469
10455,ECI2,TCGA-29-1688-01,-1,-0.5345
10455,ECI2,TCGA-29-1690-01,0,-0.4766
10455,ECI2,TCGA-29-1693-01,0,-0.0847
10455,ECI2,TCGA-29-1696-01,0,-0.0898
10455,ECI2,TCGA-29-1697-01,-1,0.1563
10455,ECI2,TCGA-29-1698-01,1,-0.1026
10455,ECI2,TCGA-29-1702-01,1,0.1669
10455,ECI2,TCGA-29-1705-01,1,-0.0943
10455,ECI2,TCGA-29-1710-01,1,-0.7035
10455,ECI2,TCGA-29-1711-01,0,-0.7522
10455,ECI2,TCGA-29-1762-01,0,0.269
10455,ECI2,TCGA-29-1763-01,1,0.2725
10455,ECI2,TCGA-29-1766-01,0,-0.1189
10455,ECI2,TCGA-29-1768-01,1,-0.1972
10455,ECI2,TCGA-29-1769-01,1,-0.3352
10455,ECI2,TCGA-29-1770-01,1,-0.1103
10455,ECI2,TCGA-29-1771-01,2,0.0724
10455,ECI2,TCGA-29-1785-01,0,-0.3965
10455,ECI2,TCGA-29-2427-01,0,-0.3318
10455,ECI2,TCGA-29-2431-01,0,-0.0024
10455,ECI2,TCGA-30-1887-01,0,-0.4226
10455,ECI2,TCGA-30-1891-01,1,0.4957
10455,ECI2,TCGA-36-1569-01,0,0.0916
10455,ECI2,TCGA-36-1570-01,1,0.3979
10455,ECI2,TCGA-36-1571-01,1,-0.1745
10455,ECI2,TCGA-36-1577-01,-1,-0.0075
10455,ECI2,TCGA-36-1578-01,2,0.858
10455,ECI2,TCGA-36-1580-01,1,0.2349
10455,ECI2,TCGA-36-2530-01,0,0.2155
10455,ECI2,TCGA-36-2532-01,1,0.1665
10455,ECI2,TCGA-36-2534-01,-1,-0.7823
10455,ECI2,TCGA-36-2537-01,0,-0.2598
10455,ECI2,TCGA-36-2542-01,1,0.2587
10455,ECI2,TCGA-36-2544-01,0,-0.327
10455,ECI2,TCGA-36-2545-01,1,0.1199
10455,ECI2,TCGA-36-2547-01,2,0.5876
10455,ECI2,TCGA-36-2549-01,0,0.0978
10455,ECI2,TCGA-59-2348-01,1,0.0435
10455,ECI2,TCGA-59-2351-01,1,0.1511
10455,ECI2,TCGA-59-2352-01,1,0.1459
10455,ECI2,TCGA-59-2372-01,1,0.5715
10455,ECI2,TCGA-61-1724-01,-1,-0.2714
10455,ECI2,TCGA-61-1727-01,0,-0.0218
10455,ECI2,TCGA-61-1741-01,1,-0.0402
10455,ECI2,TCGA-61-1907-01,1,0.6496
10455,ECI2,TCGA-61-1910-01,1,1.1036
10455,ECI2,TCGA-61-1911-01,0,-0.2375
10455,ECI2,TCGA-61-1914-01,1,0.5326
10455,ECI2,TCGA-61-1915-01,1,0.5719
10455,ECI2,TCGA-61-1918-01,1,0.5524
10455,ECI2,TCGA-61-1995-01,-1,-0.0689
10455,ECI2,TCGA-61-2008-01,1,0.1671
10455,ECI2,TCGA-61-2087-01,0,0.099
10455,ECI2,TCGA-61-2088-01,1,0.4341
10455,ECI2,TCGA-61-2094-01,0,-0.1882
10455,ECI2,TCGA-61-2613-01,2,0.0109
10465,PPIH,TCGA-09-1664-01,0,-0.0206
10465,PPIH,TCGA-13-1404-01,1,-0.0553
10465,PPIH,TCGA-13-1409-01,-1,-0.065
10465,PPIH,TCGA-13-1410-01,1,0.0577
10465,PPIH,TCGA-13-1482-01,1,-0.5872
10465,PPIH,TCGA-13-1483-01,0,0.3066
10465,PPIH,TCGA-13-1485-01,0,-0.3568
10465,PPIH,TCGA-13-1487-01,-1,-0.0972
10465,PPIH,TCGA-13-1488-01,1,-0.1597
10465,PPIH,TCGA-13-1489-01,-1,-0.247
10465,PPIH,TCGA-13-1492-01,1,0.2712
10465,PPIH,TCGA-13-1494-01,0,-0.2133
10465,PPIH,TCGA-13-1497-01,1,0.0494
10465,PPIH,TCGA-13-1500-01,0,-0.1307
10465,PPIH,TCGA-13-1501-01,0,0.1007
10465,PPIH,TCGA-13-1504-01,1,-0.0332
10465,PPIH,TCGA-13-1507-01,1,-0.1238
10465,PPIH,TCGA-13-1511-01,0,-0.2273
10465,PPIH,TCGA-13-2059-01,1,0.0427
10465,PPIH,TCGA-13-2060-01,2,1.0864
10465,PPIH,TCGA-13-2061-01,1,0.5629
10465,PPIH,TCGA-13-2065-01,1,0.3934
10465,PPIH,TCGA-23-1121-01,1,0.2319
10465,PPIH,TCGA-23-1122-01,1,0.0569
10465,PPIH,TCGA-24-1103-01,-1,-0.1731
10465,PPIH,TCGA-24-1416-01,0,-0.0737
10465,PPIH,TCGA-24-1422-01,2,0.1509
10465,PPIH,TCGA-24-1430-01,0,-0.1971
10465,PPIH,TCGA-24-1431-01,1,0.0643
10465,PPIH,TCGA-24-1435-01,1,-0.0201
10465,PPIH,TCGA-24-1436-01,1,-0.2847
10465,PPIH,TCGA-24-1464-01,1,0.3425
10465,PPIH,TCGA-24-1474-01,1,0.4621
10465,PPIH,TCGA-24-1544-01,0,-0.1158
10465,PPIH,TCGA-24-1548-01,0,0.2239
10465,PPIH,TCGA-24-1553-01,0,0.0251
10465,PPIH,TCGA-24-1555-01,0,0.0801
10465,PPIH,TCGA-24-1557-01,1,-0.0126
10465,PPIH,TCGA-24-1558-01,1,1.1253
10465,PPIH,TCGA-24-1562-01,0,-0.054
10465,PPIH,TCGA-24-1565-01,0,0.0676
10465,PPIH,TCGA-24-1920-01,-1,0.1763
10465,PPIH,TCGA-24-1927-01,0,-0.0906
10465,PPIH,TCGA-24-2024-01,-1,-0.2501
10465,PPIH,TCGA-24-2030-01,1,0.0573
10465,PPIH,TCGA-24-2033-01,0,-0.1648
10465,PPIH,TCGA-24-2261-01,0,0.128
10465,PPIH,TCGA-24-2289-01,1,-0.108
10465,PPIH,TCGA-24-2290-01,1,0.3502
10465,PPIH,TCGA-24-2298-01,1,0.193
10465,PPIH,TCGA-25-1312-01,1,0.1085
10465,PPIH,TCGA-25-1313-01,2,0.075
10465,PPIH,TCGA-25-1318-01,0,-0.3229
10465,PPIH,TCGA-25-1322-01,0,-0.2424
10465,PPIH,TCGA-25-1323-01,1,0.0232
10465,PPIH,TCGA-25-1329-01,1,-0.1724
10465,PPIH,TCGA-25-1623-01,1,-0.0279
10465,PPIH,TCGA-25-1628-01,-1,-0.3282
10465,PPIH,TCGA-25-1631-01,0,0.1135
10465,PPIH,TCGA-25-2396-01,-1,-0.3525
10465,PPIH,TCGA-25-2397-01,1,0.177
10465,PPIH,TCGA-25-2399-01,0,-0.0857
10465,PPIH,TCGA-25-2404-01,0,-0.0777
10465,PPIH,TCGA-29-1688-01,0,-0.0166
10465,PPIH,TCGA-29-1690-01,-2,-0.4641
10465,PPIH,TCGA-29-1693-01,1,-0.2052
10465,PPIH,TCGA-29-1696-01,0,-0.0934
10465,PPIH,TCGA-29-1697-01,0,-0.0494
10465,PPIH,TCGA-29-1698-01,2,0.3524
10465,PPIH,TCGA-29-1702-01,1,0.2633
10465,PPIH,TCGA-29-1705-01,-1,-0.0393
10465,PPIH,TCGA-29-1710-01,1,-0.115
10465,PPIH,TCGA-29-1711-01,0,0.0146
10465,PPIH,TCGA-29-1762-01,0,0.0932
10465,PPIH,TCGA-29-1763-01,1,0.0586
10465,PPIH,TCGA-29-1766-01,1,0.0663
10465,PPIH,TCGA-29-1768-01,0,-0.6973
10465,PPIH,TCGA-29-1769-01,0,-0.0879
10465,PPIH,TCGA-29-1770-01,1,0.0877
10465,PPIH,TCGA-29-1771-01,0,-0.3151
10465,PPIH,TCGA-29-1785-01,0,0.0144
10465,PPIH,TCGA-29-2427-01,0,-0.2294
10465,PPIH,TCGA-29-2431-01,1,0.0988
10465,PPIH,TCGA-30-1887-01,1,-0.0995
10465,PPIH,TCGA-30-1891-01,1,0.0725
10465,PPIH,TCGA-36-1569-01,-1,-0.2738
10465,PPIH,TCGA-36-1570-01,0,-0.1824
10465,PPIH,TCGA-36-1571-01,0,-0.4435
10465,PPIH,TCGA-36-1577-01,2,0.897
10465,PPIH,TCGA-36-1578-01,1,0.1545
10465,PPIH,TCGA-36-1580-01,1,-0.2555
10465,PPIH,TCGA-36-2530-01,1,0.1486
10465,PPIH,TCGA-36-2532-01,1,0.4369
10465,PPIH,TCGA-36-2534-01,0,-0.4225
10465,PPIH,TCGA-36-2537-01,0,-0.0624
10465,PPIH,TCGA-36-2542-01,0,-0.3658
10465,PPIH,TCGA-36-2544-01,2,0.1348
10465,PPIH,TCGA-36-2545-01,0,-0.2114
10465,PPIH,TCGA-36-2547-01,1,0.0104
10465,PPIH,TCGA-36-2549-01,2,0.0948
10465,PPIH,TCGA-59-2348-01,0,-0.0008
10465,PPIH,TCGA-59-2351-01,1,0.3356
10465,PPIH,TCGA-59-2352-01,1,0.3741
10465,PPIH,TCGA-59-2372-01,1,0.3802
10465,PPIH,TCGA-61-1724-01,2,0.3633
10465,PPIH,TCGA-61-1727-01,1,0.061
10465,PPIH,TCGA-61-1741-01,1,0.177
10465,PPIH,TCGA-61-1907-01,1,0.5578
10465,PPIH,TCGA-61-1910-01,0,0.2846
10465,PPIH,TCGA-61-1911-01,0,-0.1895
10465,PPIH,TCGA-61-1914-01,1,-0.5374
10465,PPIH,TCGA-61-1915-01,2,0.9479
10465,PPIH,TCGA-61-1918-01,2,0.6
10465,PPIH,TCGA-61-1995-01,0,-0.0078
10465,PPIH,TCGA-61-2008-01,0,0.0699
10465,PPIH,TCGA-61-2087-01,0,0.1743
10465,PPIH,TCGA-61-2088-01,1,0.3229
10465,PPIH,TCGA-61-2094-01,0,0.066
10465,PPIH,TCGA-61-2613-01,0,-0.316
10487,CAP1,TCGA-09-1664-01,0,-0.3076
10487,CAP1,TCGA-13-1404-01,1,-0.1476
10487,CAP1,TCGA-13-1409-01,-1,-0.4061
10487,CAP1,TCGA-13-1410-01,1,0.1475
10487,CAP1,TCGA-13-1482-01,1,0.1229
10487,CAP1,TCGA-13-1483-01,0,0.1169
10487,CAP1,TCGA-13-1485-01,0,0.1507
10487,CAP1,TCGA-13-1487-01,-1,-0.251
10487,CAP1,TCGA-13-1488-01,0,0.1495
10487,CAP1,TCGA-13-1489-01,-1,-0.3858
10487,CAP1,TCGA-13-1492-01,1,-0.3896
10487,CAP1,TCGA-13-1494-01,0,0.0396
10487,CAP1,TCGA-13-1497-01,1,-0.0866
10487,CAP1,TCGA-13-1500-01,0,0.2464
10487,CAP1,TCGA-13-1501-01,0,0.2639
10487,CAP1,TCGA-13-1504-01,1,0.3741
10487,CAP1,TCGA-13-1507-01,1,0.0206
10487,CAP1,TCGA-13-1511-01,0,0.1719
10487,CAP1,TCGA-13-2059-01,1,0.1809
10487,CAP1,TCGA-13-2060-01,2,1.1968
10487,CAP1,TCGA-13-2061-01,1,0.2094
10487,CAP1,TCGA-13-2065-01,1,0.1889
10487,CAP1,TCGA-23-1121-01,1,-0.2593
10487,CAP1,TCGA-23-1122-01,1,0.0663
10487,CAP1,TCGA-24-1103-01,-1,-0.5744
10487,CAP1,TCGA-24-1416-01,0,-0.3763
10487,CAP1,TCGA-24-1422-01,2,0.3747
10487,CAP1,TCGA-24-1430-01,0,0.1421
10487,CAP1,TCGA-24-1431-01,0,-0.1129
10487,CAP1,TCGA-24-1435-01,1,0.5294
10487,CAP1,TCGA-24-1436-01,1,0.0544
10487,CAP1,TCGA-24-1464-01,1,-0.1068
10487,CAP1,TCGA-24-1474-01,1,-0.2301
10487,CAP1,TCGA-24-1544-01,0,-0.3589
10487,CAP1,TCGA-24-1548-01,0,-0.3719
10487,CAP1,TCGA-24-1553-01,0,-0.0013
10487,CAP1,TCGA-24-1555-01,0,-0.2879
10487,CAP1,TCGA-24-1557-01,2,-0.0957
10487,CAP1,TCGA-24-1558-01,1,0.0544
10487,CAP1,TCGA-24-1562-01,0,0.1961
10487,CAP1,TCGA-24-1565-01,0,0.0069
10487,CAP1,TCGA-24-1920-01,1,-0.2704
10487,CAP1,TCGA-24-1927-01,0,-0.0987
10487,CAP1,TCGA-24-2024-01,-1,-0.6401
10487,CAP1,TCGA-24-2030-01,1,0.1321
10487,CAP1,TCGA-24-2033-01,1,0.013
10487,CAP1,TCGA-24-2261-01,0,-0.0556
10487,CAP1,TCGA-24-2289-01,0,0.1678
10487,CAP1,TCGA-24-2290-01,1,-0.061
10487,CAP1,TCGA-24-2298-01,1,0.2779
10487,CAP1,TCGA-25-1312-01,1,-0.1762
10487,CAP1,TCGA-25-1313-01,2,0.3341
10487,CAP1,TCGA-25-1318-01,0,-0.1736
10487,CAP1,TCGA-25-1322-01,0,-0.0032
10487,CAP1,TCGA-25-1323-01,-1,-0.3444
10487,CAP1,TCGA-25-1329-01,1,-0.1274
10487,CAP1,TCGA-25-1623-01,1,0.5673
10487,CAP1,TCGA-25-1628-01,1,0.1681
10487,CAP1,TCGA-25-1631-01,0,-0.1046
10487,CAP1,TCGA-25-2396-01,-1,-0.1619
10487,CAP1,TCGA-25-2397-01,1,0.1777
10487,CAP1,TCGA-25-2399-01,0,-0.1019
10487,CAP1,TCGA-25-2404-01,0,-0.0812
10487,CAP1,TCGA-29-1688-01,0,0.0319
10487,CAP1,TCGA-29-1690-01,-2,-0.0261
10487,CAP1,TCGA-29-1693-01,1,-0.0405
10487,CAP1,TCGA-29-1696-01,0,-0.1628
10487,CAP1,TCGA-29-1697-01,0,-0.302
10487,CAP1,TCGA-29-1698-01,2,0.3061
10487,CAP1,TCGA-29-1702-01,1,-0.2007
10487,CAP1,TCGA-29-1705-01,-1,0.1921
10487,CAP1,TCGA-29-1710-01,1,0.3515
10487,CAP1,TCGA-29-1711-01,0,0.017
10487,CAP1,TCGA-29-1762-01,0,-0.1687
10487,CAP1,TCGA-29-1763-01,-1,-0.5075
10487,CAP1,TCGA-29-1766-01,1,0.0766
10487,CAP1,TCGA-29-1768-01,0,0.5007
10487,CAP1,TCGA-29-1769-01,0,0.0212
10487,CAP1,TCGA-29-1770-01,1,0.323
10487,CAP1,TCGA-29-1771-01,2,-0.0542
10487,CAP1,TCGA-29-1785-01,1,0.0975
10487,CAP1,TCGA-29-2427-01,0,0.258
10487,CAP1,TCGA-29-2431-01,1,-0.1398
10487,CAP1,TCGA-30-1887-01,1,0.1275
10487,CAP1,TCGA-30-1891-01,1,0.3348
10487,CAP1,TCGA-36-1569-01,-1,0.0504
10487,CAP1,TCGA-36-1570-01,0,-0.2977
10487,CAP1,TCGA-36-1571-01,0,-0.3048
10487,CAP1,TCGA-36-1577-01,2,0.3083
10487,CAP1,TCGA-36-1578-01,1,0.2562
10487,CAP1,TCGA-36-1580-01,2,0.4515
10487,CAP1,TCGA-36-2530-01,-1,-0.3559
10487,CAP1,TCGA-36-2532-01,0,-0.1177
10487,CAP1,TCGA-36-2534-01,0,-0.1987
10487,CAP1,TCGA-36-2537-01,0,-0.2514
10487,CAP1,TCGA-36-2542-01,0,-0.1182
10487,CAP1,TCGA-36-2544-01,2,0.0758
10487,CAP1,TCGA-36-2545-01,0,0.092
10487,CAP1,TCGA-36-2547-01,1,-0.4994
10487,CAP1,TCGA-36-2549-01,2,0.2552
10487,CAP1,TCGA-59-2348-01,1,-0.0862
10487,CAP1,TCGA-59-2351-01,1,-0.2466
10487,CAP1,TCGA-59-2352-01,2,0.7641
10487,CAP1,TCGA-59-2372-01,2,0.167
10487,CAP1,TCGA-61-1724-01,2,0.8519
10487,CAP1,TCGA-61-1727-01,1,0.0366
