Unnamed: 0,Gene,Gene_HGNC,Sample,CNA,Protein
50555,4763,NF1,TCGA-29-1697-01,-1,-0.201
50556,4763,NF1,TCGA-29-1698-01,-1,0.3434
50557,4763,NF1,TCGA-29-1702-01,0,0.541
50558,4763,NF1,TCGA-29-1710-01,0,0.215
50559,4763,NF1,TCGA-29-1711-01,1,-0.6698
50560,4763,NF1,TCGA-29-1762-01,-1,0.0555
50561,4763,NF1,TCGA-29-1763-01,-1,-0.1041
50562,4763,NF1,TCGA-29-1766-01,0,0.2858
50563,4763,NF1,TCGA-29-1768-01,-1,0.0735
50564,4763,NF1,TCGA-29-1769-01,-1,-0.3673
50565,4763,NF1,TCGA-29-1770-01,-1,0.185
50566,4763,NF1,TCGA-29-1785-01,-2,-0.4812
50567,4763,NF1,TCGA-29-2427-01,-1,0.1329
50568,4763,NF1,TCGA-29-2431-01,-1,0.0493
50569,4763,NF1,TCGA-30-1887-01,-1,0.3518
50570,4763,NF1,TCGA-30-1891-01,-1,0.0347
50571,4763,NF1,TCGA-36-1569-01,1,0.7431
50572,4763,NF1,TCGA-36-1570-01,-1,-0.1148
50573,4763,NF1,TCGA-36-1571-01,-1,0.3137
50574,4763,NF1,TCGA-36-1577-01,-1,-0.1773
50575,4763,NF1,TCGA-36-1578-01,-1,0.039
50576,4763,NF1,TCGA-36-1580-01,-1,0.0451
50577,4763,NF1,TCGA-36-2530-01,-1,-0.25
50578,4763,NF1,TCGA-36-2532-01,-1,-0.7745
50579,4763,NF1,TCGA-36-2534-01,-1,-0.585
50580,4763,NF1,TCGA-36-2537-01,-1,-1.1
50581,4763,NF1,TCGA-36-2542-01,-1,-0.6788
50582,4763,NF1,TCGA-36-2544-01,-2,-0.8211
50583,4763,NF1,TCGA-36-2545-01,-1,0.2988
50584,4763,NF1,TCGA-36-2547-01,-1,0.2123
50585,4763,NF1,TCGA-36-2549-01,-1,-0.1851
50586,4763,NF1,TCGA-59-2348-01,-1,0.0367
50587,4763,NF1,TCGA-59-2351-01,-1,0.2854
50588,4763,NF1,TCGA-59-2352-01,-1,0.3289
50589,4763,NF1,TCGA-59-2372-01,-1,0.0341
50590,4763,NF1,TCGA-61-1724-01,-1,-0.1643
50591,4763,NF1,TCGA-61-1727-01,-1,0.1208
50592,4763,NF1,TCGA-61-1741-01,-1,-0.0483
50593,4763,NF1,TCGA-61-1907-01,-1,-0.0683
50594,4763,NF1,TCGA-61-1910-01,-1,-0.6969
50595,4763,NF1,TCGA-61-1911-01,0,0.0217
50596,4763,NF1,TCGA-61-1914-01,-1,-0.6161
50597,4763,NF1,TCGA-61-1915-01,-1,0.2596
50598,4763,NF1,TCGA-61-1918-01,-1,0.2279
50599,4763,NF1,TCGA-61-1995-01,-1,0.118
50600,4763,NF1,TCGA-61-2008-01,-1,-0.0198
50601,4763,NF1,TCGA-61-2087-01,-1,0.0557
50602,4763,NF1,TCGA-61-2088-01,-1,0.6895
50603,4763,NF1,TCGA-61-2094-01,-1,-0.3282
50604,4763,NF1,TCGA-61-2613-01,-2,0.3395
50605,4784,NFIX,TCGA-09-1664-01,0,0.0447
50606,4784,NFIX,TCGA-13-1404-01,1,0.0236
50607,4784,NFIX,TCGA-13-1409-01,1,1.3185
50608,4784,NFIX,TCGA-13-1410-01,2,0.3722
50609,4784,NFIX,TCGA-13-1482-01,1,0.6595
50610,4784,NFIX,TCGA-13-1483-01,-1,-0.4706
50611,4784,NFIX,TCGA-13-1485-01,0,0.3384
50612,4784,NFIX,TCGA-13-1487-01,1,-0.1241
50613,4784,NFIX,TCGA-13-1488-01,0,-0.3084
50614,4784,NFIX,TCGA-13-1489-01,1,-0.1454
50615,4784,NFIX,TCGA-13-1492-01,-1,-0.4044
50616,4784,NFIX,TCGA-13-1494-01,0,-0.1212
50617,4784,NFIX,TCGA-13-1497-01,1,0.1545
50618,4784,NFIX,TCGA-13-1500-01,-1,0.0295
50619,4784,NFIX,TCGA-13-1501-01,1,-0.1379
50620,4784,NFIX,TCGA-13-1504-01,-1,-0.2847
50621,4784,NFIX,TCGA-13-1507-01,-1,-0.4136
50622,4784,NFIX,TCGA-13-1511-01,0,-0.278
50623,4784,NFIX,TCGA-13-2059-01,-1,-0.1198
50624,4784,NFIX,TCGA-13-2060-01,0,-0.7228
50625,4784,NFIX,TCGA-13-2061-01,1,0.0179
50626,4784,NFIX,TCGA-13-2065-01,0,-0.0031
50627,4784,NFIX,TCGA-23-1121-01,1,0.1271
50628,4784,NFIX,TCGA-23-1122-01,-1,-0.4714
50629,4784,NFIX,TCGA-24-1103-01,0,-0.2556
50630,4784,NFIX,TCGA-24-1416-01,1,0.3502
50631,4784,NFIX,TCGA-24-1422-01,2,-0.029
50632,4784,NFIX,TCGA-24-1430-01,0,-0.6511
50633,4784,NFIX,TCGA-24-1431-01,0,-0.1619
50634,4784,NFIX,TCGA-24-1435-01,1,-0.6074
50635,4784,NFIX,TCGA-24-1436-01,1,-0.3496
50636,4784,NFIX,TCGA-24-1464-01,-1,-0.3627
50637,4784,NFIX,TCGA-24-1474-01,2,0.9677
50638,4784,NFIX,TCGA-24-1544-01,-1,-0.4995
50639,4784,NFIX,TCGA-24-1548-01,1,-0.0342
50640,4784,NFIX,TCGA-24-1553-01,1,0.0143
50641,4784,NFIX,TCGA-24-1555-01,1,0.2734
50642,4784,NFIX,TCGA-24-1557-01,1,-0.3089
50643,4784,NFIX,TCGA-24-1558-01,2,0.816
50644,4784,NFIX,TCGA-24-1562-01,0,0.1441
50645,4784,NFIX,TCGA-24-1565-01,1,0.0459
50646,4784,NFIX,TCGA-24-1920-01,2,0.0644
50647,4784,NFIX,TCGA-24-1927-01,0,-0.7277
50648,4784,NFIX,TCGA-24-2024-01,0,0.2813
50649,4784,NFIX,TCGA-24-2030-01,-1,-0.5494
50650,4784,NFIX,TCGA-24-2033-01,2,0.8052
50651,4784,NFIX,TCGA-24-2261-01,-1,-0.4478
50652,4784,NFIX,TCGA-24-2289-01,-1,-0.4857
50653,4784,NFIX,TCGA-24-2290-01,-1,-0.518
50654,4784,NFIX,TCGA-24-2298-01,1,0.1585
50655,4784,NFIX,TCGA-25-1312-01,1,0.5605
50656,4784,NFIX,TCGA-25-1313-01,-1,-0.2758
50657,4784,NFIX,TCGA-25-1318-01,1,0.4471
50658,4784,NFIX,TCGA-25-1322-01,0,-0.1742
50659,4784,NFIX,TCGA-25-1323-01,2,0.2057
50660,4784,NFIX,TCGA-25-1329-01,1,0.2527
50661,4784,NFIX,TCGA-25-1623-01,1,-0.6849
50662,4784,NFIX,TCGA-25-1628-01,1,0.1682
50663,4784,NFIX,TCGA-25-1631-01,0,-0.1186
50664,4784,NFIX,TCGA-25-2396-01,2,0.5567
50665,4784,NFIX,TCGA-25-2397-01,1,0.3738
50666,4784,NFIX,TCGA-25-2399-01,2,-0.0615
50667,4784,NFIX,TCGA-25-2404-01,-1,-0.1359
50668,4784,NFIX,TCGA-29-1688-01,0,-0.1868
50669,4784,NFIX,TCGA-29-1690-01,0,-0.1224
50670,4784,NFIX,TCGA-29-1693-01,0,-0.143
50671,4784,NFIX,TCGA-29-1696-01,0,0.4183
50672,4784,NFIX,TCGA-29-1697-01,1,-0.8707
50673,4784,NFIX,TCGA-29-1698-01,1,-0.0721
50674,4784,NFIX,TCGA-29-1702-01,1,0.0433
50675,4784,NFIX,TCGA-29-1705-01,0,-0.3931
50676,4784,NFIX,TCGA-29-1710-01,1,-0.5284
50677,4784,NFIX,TCGA-29-1711-01,1,-0.2325
50678,4784,NFIX,TCGA-29-1762-01,0,-0.1012
50679,4784,NFIX,TCGA-29-1763-01,-1,-0.4032
50680,4784,NFIX,TCGA-29-1766-01,2,-0.4829
50681,4784,NFIX,TCGA-29-1768-01,0,-0.0684
50682,4784,NFIX,TCGA-29-1769-01,-1,-0.446
50683,4784,NFIX,TCGA-29-1770-01,1,0.2169
50684,4784,NFIX,TCGA-29-1771-01,-1,-0.1311
50685,4784,NFIX,TCGA-29-1785-01,1,-0.5113
50686,4784,NFIX,TCGA-29-2427-01,-1,-0.0484
50687,4784,NFIX,TCGA-29-2431-01,1,0.3749
50688,4784,NFIX,TCGA-30-1887-01,1,-0.4989
50689,4784,NFIX,TCGA-30-1891-01,0,0.1811
50690,4784,NFIX,TCGA-36-1569-01,-1,0.6773
50691,4784,NFIX,TCGA-36-1570-01,2,0.1779
50692,4784,NFIX,TCGA-36-1571-01,-1,-0.3307
50693,4784,NFIX,TCGA-36-1577-01,-1,-0.186
50694,4784,NFIX,TCGA-36-1578-01,-1,-0.7792
50695,4784,NFIX,TCGA-36-1580-01,0,-0.0574
50696,4784,NFIX,TCGA-36-2530-01,1,-0.5435
50697,4784,NFIX,TCGA-36-2532-01,1,0.162
50698,4784,NFIX,TCGA-36-2534-01,1,0.0515
50699,4784,NFIX,TCGA-36-2537-01,1,-0.1494
50700,4784,NFIX,TCGA-36-2542-01,0,0.016
50701,4784,NFIX,TCGA-36-2544-01,0,-0.1227
50702,4784,NFIX,TCGA-36-2545-01,0,0.414
50703,4784,NFIX,TCGA-36-2547-01,1,0.162
50704,4784,NFIX,TCGA-36-2549-01,0,0.1932
50705,4784,NFIX,TCGA-59-2348-01,1,0.6673
50706,4784,NFIX,TCGA-59-2351-01,1,0.0204
50707,4784,NFIX,TCGA-59-2352-01,1,0.5525
50708,4784,NFIX,TCGA-59-2372-01,-1,-0.216
50709,4784,NFIX,TCGA-61-1724-01,1,0.2359
50710,4784,NFIX,TCGA-61-1727-01,0,-0.41
50711,4784,NFIX,TCGA-61-1741-01,1,-0.4171
50712,4784,NFIX,TCGA-61-1907-01,-1,-0.7633
50713,4784,NFIX,TCGA-61-1910-01,0,0.2631
50714,4784,NFIX,TCGA-61-1911-01,1,-0.5668
50715,4784,NFIX,TCGA-61-1914-01,1,-0.8191
50716,4784,NFIX,TCGA-61-1915-01,2,0.0886
50717,4784,NFIX,TCGA-61-1918-01,1,-0.2097
50718,4784,NFIX,TCGA-61-1995-01,0,-0.0452
50719,4784,NFIX,TCGA-61-2008-01,1,0.2218
50720,4784,NFIX,TCGA-61-2087-01,1,0.0484
50721,4784,NFIX,TCGA-61-2088-01,1,0.276
50722,4784,NFIX,TCGA-61-2094-01,0,-0.2719
50723,4784,NFIX,TCGA-61-2613-01,0,-0.0645
50724,4793,NFKBIB,TCGA-13-1409-01,0,-0.3834
50725,4793,NFKBIB,TCGA-13-1410-01,1,0.3631
50726,4793,NFKBIB,TCGA-13-1482-01,1,0.0565
50727,4793,NFKBIB,TCGA-13-1489-01,-1,-0.0246
50728,4793,NFKBIB,TCGA-13-1494-01,-1,-0.4388
50729,4793,NFKBIB,TCGA-13-1497-01,-1,0.0411
50730,4793,NFKBIB,TCGA-13-1500-01,1,0.3396
50731,4793,NFKBIB,TCGA-13-1504-01,1,0.0446
50732,4793,NFKBIB,TCGA-13-1507-01,1,0.2468
50733,4793,NFKBIB,TCGA-13-2061-01,1,0.4162
50734,4793,NFKBIB,TCGA-13-2065-01,0,-0.0833
50735,4793,NFKBIB,TCGA-23-1121-01,1,-0.1082
50736,4793,NFKBIB,TCGA-24-1416-01,0,-0.4212
50737,4793,NFKBIB,TCGA-24-1435-01,0,0.2232
50738,4793,NFKBIB,TCGA-24-1436-01,1,0.1814
50739,4793,NFKBIB,TCGA-24-1544-01,2,0.5898
50740,4793,NFKBIB,TCGA-24-1548-01,2,0.1496
50741,4793,NFKBIB,TCGA-24-1557-01,1,1.0605
50742,4793,NFKBIB,TCGA-24-1920-01,-1,0.1449
50743,4793,NFKBIB,TCGA-24-2030-01,1,0.0957
50744,4793,NFKBIB,TCGA-24-2033-01,1,0.1143
50745,4793,NFKBIB,TCGA-24-2261-01,1,0.6602
50746,4793,NFKBIB,TCGA-24-2298-01,1,0.1155
50747,4793,NFKBIB,TCGA-25-1313-01,0,0.2337
50748,4793,NFKBIB,TCGA-25-1323-01,1,0.5253
50749,4793,NFKBIB,TCGA-25-1329-01,1,-0.1065
50750,4793,NFKBIB,TCGA-25-1631-01,1,0.1773
50751,4793,NFKBIB,TCGA-25-2396-01,1,0.0304
50752,4793,NFKBIB,TCGA-25-2397-01,1,-0.5974
50753,4793,NFKBIB,TCGA-25-2399-01,1,-0.4743
50754,4793,NFKBIB,TCGA-29-1688-01,0,-0.1968
50755,4793,NFKBIB,TCGA-29-1690-01,-2,-0.3888
50756,4793,NFKBIB,TCGA-29-1698-01,0,-0.1653
50757,4793,NFKBIB,TCGA-29-1702-01,1,-0.3067
50758,4793,NFKBIB,TCGA-29-1710-01,-1,-0.2137
50759,4793,NFKBIB,TCGA-29-1762-01,2,-0.1585
50760,4793,NFKBIB,TCGA-29-1763-01,2,0.661
50761,4793,NFKBIB,TCGA-29-1766-01,1,-0.1145
50762,4793,NFKBIB,TCGA-29-1768-01,0,-0.2865
50763,4793,NFKBIB,TCGA-29-1769-01,-1,-0.4609
50764,4793,NFKBIB,TCGA-29-1770-01,1,-0.0305
50765,4793,NFKBIB,TCGA-29-2427-01,1,-0.3383
50766,4793,NFKBIB,TCGA-30-1887-01,1,0.3115
50767,4793,NFKBIB,TCGA-30-1891-01,-1,-0.4504
50768,4793,NFKBIB,TCGA-36-1569-01,-1,-0.3024
50769,4793,NFKBIB,TCGA-36-1571-01,1,0.3455
50770,4793,NFKBIB,TCGA-36-1577-01,0,-0.4474
50771,4793,NFKBIB,TCGA-36-1578-01,1,0.2513
50772,4793,NFKBIB,TCGA-36-1580-01,-1,0.2867
50773,4793,NFKBIB,TCGA-36-2534-01,-1,0.0433
50774,4793,NFKBIB,TCGA-36-2537-01,1,0.1234
50775,4793,NFKBIB,TCGA-36-2542-01,-1,-0.1782
50776,4793,NFKBIB,TCGA-36-2545-01,0,-0.0567
50777,4793,NFKBIB,TCGA-36-2547-01,-1,-0.3948
50778,4793,NFKBIB,TCGA-36-2549-01,0,0.0149
50779,4793,NFKBIB,TCGA-59-2372-01,0,-0.2649
50780,4793,NFKBIB,TCGA-61-1727-01,0,-0.1919
50781,4793,NFKBIB,TCGA-61-1907-01,-1,-0.3511
50782,4793,NFKBIB,TCGA-61-1910-01,0,-0.1575
50783,4793,NFKBIB,TCGA-61-1914-01,1,-0.1217
50784,4793,NFKBIB,TCGA-61-1918-01,-1,-0.0989
50785,4793,NFKBIB,TCGA-61-1995-01,0,0.1293
50786,4793,NFKBIB,TCGA-61-2008-01,0,-0.2088
50787,4793,NFKBIB,TCGA-61-2613-01,0,-0.1037
50788,4796,TONSL,TCGA-13-1404-01,1,0.0055
50789,4796,TONSL,TCGA-13-1409-01,0,-0.1113
50790,4796,TONSL,TCGA-13-1410-01,1,-0.1504
50791,4796,TONSL,TCGA-13-1483-01,2,0.5826
50792,4796,TONSL,TCGA-13-1485-01,1,0.3263
50793,4796,TONSL,TCGA-13-1487-01,1,0.3482
50794,4796,TONSL,TCGA-13-1488-01,1,-0.1853
50795,4796,TONSL,TCGA-13-1492-01,0,0.8362
50796,4796,TONSL,TCGA-13-1494-01,1,-0.2691
50797,4796,TONSL,TCGA-13-1497-01,1,0.1715
50798,4796,TONSL,TCGA-13-1500-01,2,0.2093
50799,4796,TONSL,TCGA-13-1501-01,2,0.0014
50800,4796,TONSL,TCGA-13-1507-01,1,0.4204
50801,4796,TONSL,TCGA-13-2059-01,1,0.5865
50802,4796,TONSL,TCGA-13-2060-01,1,0.2468
50803,4796,TONSL,TCGA-13-2065-01,1,0.2761
50804,4796,TONSL,TCGA-23-1121-01,1,-0.0221
50805,4796,TONSL,TCGA-24-1416-01,1,0.0293
50806,4796,TONSL,TCGA-24-1422-01,1,-0.7762
50807,4796,TONSL,TCGA-24-1430-01,0,0.2587
50808,4796,TONSL,TCGA-24-1431-01,0,0.0924
50809,4796,TONSL,TCGA-24-1435-01,2,0.0272
50810,4796,TONSL,TCGA-24-1474-01,0,0.2272
50811,4796,TONSL,TCGA-24-1548-01,-1,0.3183
50812,4796,TONSL,TCGA-24-1553-01,1,0.282
50813,4796,TONSL,TCGA-24-1555-01,1,-0.1155
50814,4796,TONSL,TCGA-24-1557-01,2,0.1663
50815,4796,TONSL,TCGA-24-1562-01,0,-0.0881
50816,4796,TONSL,TCGA-24-1927-01,1,0.8882
50817,4796,TONSL,TCGA-24-2024-01,0,-0.0108
50818,4796,TONSL,TCGA-24-2030-01,1,-0.8046
50819,4796,TONSL,TCGA-24-2033-01,1,0.21
50820,4796,TONSL,TCGA-24-2261-01,1,0.3485
50821,4796,TONSL,TCGA-24-2290-01,1,-0.064
50822,4796,TONSL,TCGA-25-1313-01,2,-0.3486
50823,4796,TONSL,TCGA-25-1318-01,2,0.3173
50824,4796,TONSL,TCGA-25-1323-01,0,-0.1471
50825,4796,TONSL,TCGA-25-1329-01,1,-0.0187
50826,4796,TONSL,TCGA-25-1628-01,1,0.081
50827,4796,TONSL,TCGA-25-1631-01,0,-0.1404
50828,4796,TONSL,TCGA-25-2396-01,1,-0.1335
50829,4796,TONSL,TCGA-25-2397-01,2,0.0814
50830,4796,TONSL,TCGA-25-2404-01,1,-0.1356
50831,4796,TONSL,TCGA-29-1688-01,2,0.3984
50832,4796,TONSL,TCGA-29-1690-01,1,-0.6182
50833,4796,TONSL,TCGA-29-1693-01,2,-0.1229
50834,4796,TONSL,TCGA-29-1697-01,1,0.6275
50835,4796,TONSL,TCGA-29-1702-01,-1,0.3513
50836,4796,TONSL,TCGA-29-1710-01,0,-0.3078
50837,4796,TONSL,TCGA-29-1711-01,2,-0.0682
50838,4796,TONSL,TCGA-29-1762-01,-1,0.1165
50839,4796,TONSL,TCGA-29-1763-01,1,-0.0832
50840,4796,TONSL,TCGA-29-1766-01,1,-0.0751
50841,4796,TONSL,TCGA-29-1769-01,1,0.3372
50842,4796,TONSL,TCGA-29-1770-01,2,0.0959
50843,4796,TONSL,TCGA-29-2427-01,2,-0.0205
50844,4796,TONSL,TCGA-29-2431-01,1,-0.1552
50845,4796,TONSL,TCGA-30-1887-01,2,-0.0506
50846,4796,TONSL,TCGA-36-1570-01,1,-0.1672
50847,4796,TONSL,TCGA-36-1571-01,1,0.0235
50848,4796,TONSL,TCGA-36-1580-01,1,-0.4031
50849,4796,TONSL,TCGA-36-2530-01,1,0.238
50850,4796,TONSL,TCGA-36-2532-01,0,0.672
50851,4796,TONSL,TCGA-36-2534-01,2,0.4253
50852,4796,TONSL,TCGA-36-2544-01,2,0.07
50853,4796,TONSL,TCGA-36-2545-01,2,-0.0144
50854,4796,TONSL,TCGA-36-2549-01,2,-0.011
50855,4796,TONSL,TCGA-59-2348-01,1,0.0087
50856,4796,TONSL,TCGA-59-2351-01,2,-0.0584
50857,4796,TONSL,TCGA-59-2372-01,1,-0.3171
50858,4796,TONSL,TCGA-61-1724-01,1,-0.2092
50859,4796,TONSL,TCGA-61-1727-01,1,-0.0926
50860,4796,TONSL,TCGA-61-1741-01,1,0.6814
50861,4796,TONSL,TCGA-61-1907-01,2,0.6527
50862,4796,TONSL,TCGA-61-1910-01,2,0.202
50863,4796,TONSL,TCGA-61-1911-01,1,-0.1543
50864,4796,TONSL,TCGA-61-1918-01,2,0.0171
50865,4796,TONSL,TCGA-61-1995-01,0,-0.1494
50866,4796,TONSL,TCGA-61-2087-01,1,0.433
50867,4796,TONSL,TCGA-61-2613-01,1,1.0435
50868,4802,NFYC,TCGA-09-1664-01,0,0.0441
50869,4802,NFYC,TCGA-13-1404-01,1,0.1534
50870,4802,NFYC,TCGA-13-1409-01,-1,0.1822
50871,4802,NFYC,TCGA-13-1410-01,1,-0.3182
50872,4802,NFYC,TCGA-13-1483-01,0,-0.6586
50873,4802,NFYC,TCGA-13-1485-01,0,-0.2804
50874,4802,NFYC,TCGA-13-1487-01,-1,0.0542
50875,4802,NFYC,TCGA-13-1488-01,0,-0.2569
50876,4802,NFYC,TCGA-13-1492-01,1,0.5053
50877,4802,NFYC,TCGA-13-1494-01,0,-0.1322
50878,4802,NFYC,TCGA-13-1497-01,1,0.3116
50879,4802,NFYC,TCGA-13-1500-01,0,0.058
50880,4802,NFYC,TCGA-13-1501-01,0,-0.2148
50881,4802,NFYC,TCGA-13-1507-01,1,-0.3651
50882,4802,NFYC,TCGA-13-1511-01,1,-0.113
50883,4802,NFYC,TCGA-13-2059-01,1,-0.3597
50884,4802,NFYC,TCGA-13-2060-01,2,-0.1489
50885,4802,NFYC,TCGA-13-2061-01,1,-0.1148
50886,4802,NFYC,TCGA-13-2065-01,1,0.1035
50887,4802,NFYC,TCGA-23-1121-01,1,0.3068
50888,4802,NFYC,TCGA-23-1122-01,1,0.0349
50889,4802,NFYC,TCGA-24-1103-01,-1,0.0247
50890,4802,NFYC,TCGA-24-1416-01,0,-0.0097
50891,4802,NFYC,TCGA-24-1422-01,2,-0.5732
50892,4802,NFYC,TCGA-24-1430-01,0,-0.1017
50893,4802,NFYC,TCGA-24-1431-01,0,0.0751
50894,4802,NFYC,TCGA-24-1435-01,1,-0.1106
50895,4802,NFYC,TCGA-24-1436-01,1,-0.2726
50896,4802,NFYC,TCGA-24-1464-01,1,0.2254
50897,4802,NFYC,TCGA-24-1474-01,2,0.2533
50898,4802,NFYC,TCGA-24-1544-01,0,0.2184
50899,4802,NFYC,TCGA-24-1548-01,0,0.3203
50900,4802,NFYC,TCGA-24-1553-01,0,-0.2298
50901,4802,NFYC,TCGA-24-1555-01,0,0.086
50902,4802,NFYC,TCGA-24-1557-01,1,0.0871
50903,4802,NFYC,TCGA-24-1562-01,0,0.2122
50904,4802,NFYC,TCGA-24-1565-01,0,0.0892
50905,4802,NFYC,TCGA-24-1920-01,2,0.2452
50906,4802,NFYC,TCGA-24-1927-01,0,0.0932
50907,4802,NFYC,TCGA-24-2024-01,-1,0.1379
50908,4802,NFYC,TCGA-24-2030-01,1,0.1419
50909,4802,NFYC,TCGA-24-2033-01,1,0.1311
50910,4802,NFYC,TCGA-24-2261-01,0,0.1837
50911,4802,NFYC,TCGA-24-2289-01,0,-0.1726
50912,4802,NFYC,TCGA-24-2290-01,1,0.0148
50913,4802,NFYC,TCGA-24-2298-01,1,0.4713
50914,4802,NFYC,TCGA-25-1312-01,1,0.3795
50915,4802,NFYC,TCGA-25-1313-01,2,-0.3681
50916,4802,NFYC,TCGA-25-1318-01,0,-0.1984
50917,4802,NFYC,TCGA-25-1322-01,0,0.3216
50918,4802,NFYC,TCGA-25-1323-01,-1,0.0067
50919,4802,NFYC,TCGA-25-1329-01,1,0.1061
50920,4802,NFYC,TCGA-25-1623-01,1,-0.7615
50921,4802,NFYC,TCGA-25-1628-01,-1,0.0408
50922,4802,NFYC,TCGA-25-1631-01,0,0.1826
50923,4802,NFYC,TCGA-25-2396-01,-1,0.0672
50924,4802,NFYC,TCGA-25-2397-01,2,-0.166
50925,4802,NFYC,TCGA-25-2399-01,0,0.1184
50926,4802,NFYC,TCGA-25-2404-01,0,-0.0364
50927,4802,NFYC,TCGA-29-1688-01,0,0.0783
50928,4802,NFYC,TCGA-29-1690-01,-2,-0.1696
50929,4802,NFYC,TCGA-29-1693-01,1,-0.2827
50930,4802,NFYC,TCGA-29-1696-01,0,0.0322
50931,4802,NFYC,TCGA-29-1697-01,0,0.3139
50932,4802,NFYC,TCGA-29-1698-01,2,-0.0275
50933,4802,NFYC,TCGA-29-1702-01,1,-0.0319
50934,4802,NFYC,TCGA-29-1710-01,1,-0.2256
50935,4802,NFYC,TCGA-29-1711-01,1,-0.1907
50936,4802,NFYC,TCGA-29-1762-01,0,0.1702
50937,4802,NFYC,TCGA-29-1763-01,-1,-0.0076
50938,4802,NFYC,TCGA-29-1766-01,1,-0.0853
50939,4802,NFYC,TCGA-29-1768-01,0,-0.1091
50940,4802,NFYC,TCGA-29-1769-01,0,0.0935
50941,4802,NFYC,TCGA-29-1770-01,1,-0.3885
50942,4802,NFYC,TCGA-29-1771-01,2,-0.8364
50943,4802,NFYC,TCGA-29-1785-01,1,-0.0073
50944,4802,NFYC,TCGA-29-2427-01,0,0.05
50945,4802,NFYC,TCGA-29-2431-01,1,0.4164
50946,4802,NFYC,TCGA-30-1887-01,1,0.1446
50947,4802,NFYC,TCGA-30-1891-01,1,0.3372
50948,4802,NFYC,TCGA-36-1569-01,-1,-0.3114
50949,4802,NFYC,TCGA-36-1570-01,0,0.1308
50950,4802,NFYC,TCGA-36-1571-01,0,-0.1319
50951,4802,NFYC,TCGA-36-1577-01,2,-0.159
50952,4802,NFYC,TCGA-36-1578-01,1,-0.0628
50953,4802,NFYC,TCGA-36-1580-01,2,-0.0052
50954,4802,NFYC,TCGA-36-2530-01,-1,0.1091
50955,4802,NFYC,TCGA-36-2532-01,0,0.0155
50956,4802,NFYC,TCGA-36-2534-01,0,0.0629
50957,4802,NFYC,TCGA-36-2537-01,0,-0.2738
50958,4802,NFYC,TCGA-36-2542-01,0,-0.3249
50959,4802,NFYC,TCGA-36-2544-01,2,0.1938
50960,4802,NFYC,TCGA-36-2545-01,0,-0.1225
50961,4802,NFYC,TCGA-36-2547-01,1,0.5651
50962,4802,NFYC,TCGA-36-2549-01,2,0.022
50963,4802,NFYC,TCGA-59-2348-01,1,0.2193
50964,4802,NFYC,TCGA-59-2351-01,1,0.0468
50965,4802,NFYC,TCGA-59-2352-01,2,0.0437
50966,4802,NFYC,TCGA-59-2372-01,1,0.1408
50967,4802,NFYC,TCGA-61-1724-01,2,0.076
50968,4802,NFYC,TCGA-61-1727-01,1,-0.0215
50969,4802,NFYC,TCGA-61-1741-01,1,0.4323
50970,4802,NFYC,TCGA-61-1907-01,1,0.2353
50971,4802,NFYC,TCGA-61-1910-01,1,0.3304
50972,4802,NFYC,TCGA-61-1911-01,0,-0.2179
50973,4802,NFYC,TCGA-61-1914-01,1,-0.2152
50974,4802,NFYC,TCGA-61-1915-01,2,0.0989
50975,4802,NFYC,TCGA-61-1918-01,2,-0.0156
50976,4802,NFYC,TCGA-61-1995-01,0,0.3432
50977,4802,NFYC,TCGA-61-2008-01,0,-0.0055
50978,4802,NFYC,TCGA-61-2087-01,0,0.4647
50979,4802,NFYC,TCGA-61-2088-01,1,0.36
50980,4802,NFYC,TCGA-61-2094-01,0,0.1296
50981,4802,NFYC,TCGA-61-2613-01,0,-0.0488
50982,4811,NID1,TCGA-09-1664-01,0,0.0859
50983,4811,NID1,TCGA-13-1404-01,0,-0.3659
50984,4811,NID1,TCGA-13-1409-01,2,-0.2805
50985,4811,NID1,TCGA-13-1410-01,1,-0.0913
50986,4811,NID1,TCGA-13-1482-01,0,-0.1711
50987,4811,NID1,TCGA-13-1483-01,-1,-0.3452
50988,4811,NID1,TCGA-13-1485-01,1,0.8367
50989,4811,NID1,TCGA-13-1487-01,1,-0.2136
50990,4811,NID1,TCGA-13-1488-01,1,0.396
50991,4811,NID1,TCGA-13-1489-01,0,0.4869
50992,4811,NID1,TCGA-13-1492-01,-1,-0.0911
50993,4811,NID1,TCGA-13-1494-01,0,-0.1598
50994,4811,NID1,TCGA-13-1497-01,1,-0.3331
50995,4811,NID1,TCGA-13-1500-01,0,0.2577
50996,4811,NID1,TCGA-13-1501-01,0,-0.177
50997,4811,NID1,TCGA-13-1504-01,1,-0.4206
50998,4811,NID1,TCGA-13-1507-01,0,-0.2662
50999,4811,NID1,TCGA-13-1511-01,0,-0.4652
51000,4811,NID1,TCGA-13-2059-01,0,-0.2386
51001,4811,NID1,TCGA-13-2060-01,1,-0.3805
51002,4811,NID1,TCGA-13-2061-01,1,-0.0196
51003,4811,NID1,TCGA-13-2065-01,-1,0.2786
51004,4811,NID1,TCGA-23-1121-01,1,0.3063
51005,4811,NID1,TCGA-23-1122-01,1,0.2346
51006,4811,NID1,TCGA-24-1103-01,0,0.359
51007,4811,NID1,TCGA-24-1416-01,1,-0.145
51008,4811,NID1,TCGA-24-1422-01,1,-0.1613
